Code-barres article;Ref;Prix ;Prix solde;Nom de l'article ;Brand;Type de l'article ;Taille;Couleur;March;Genre de l'article ;Groupe de l'article 
8684010484948;101470425;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484955;101470425;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010484979;101470425;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010486577;101470465;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010486591;101470465;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010486607;101470465;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010486614;101470465;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010486621;101470465;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010486584;101470465;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010486683;101470466;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010486652;101470466;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010486669;101470466;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010486645;101470466;11450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010486829;101470488;11450 da;;0;TRAVEL SOFT;FOO;STD;0;COMFOR;MEN;SHOES
8684010672109;101477313;6750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010672116;101477313;6750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010672123;101477313;6750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010672130;101477313;6750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010672147;101477313;6750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010672758;101477484;8950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010672772;101477484;8950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010672789;101477484;8950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010672802;101477485;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010672819;101477485;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010672826;101477485;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010672833;101477485;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010672840;101477485;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010226685;101478273;4200 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010254510;101478790;3950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010313392;101478936;6950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010313521;101478938;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010313927;101478946;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010314405;101478952;3550 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010314412;101478952;3550 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010315457;101478986;6950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010315471;101478986;6950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010315495;101478986;6950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010350496;101479883;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010369849;101479942;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010369856;101479942;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010369863;101479942;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010370258;101479944;5950 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010361164;101480050;5950 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010361188;101480050;5950 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684010461611;101480115;5800 da;;0;PANAMA CLUB;FOO;STD;0;CASUAL;MEN;SHOES
8684010461635;101480115;5800 da;;0;PANAMA CLUB;FOO;STD;0;CASUAL;MEN;SHOES
8684010365261;101480394;7950 da;;0;PANAMA CLUB;FOO;STD;0;CASUAL;MEN;SHOES
8684010375055;101481125;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010375079;101481125;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010375093;101481125;8950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010381308;101482298;7950 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684010381391;101482300;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010381407;101482300;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010381414;101482300;7950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010500525;101482581;7950 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684010518643;101482762;2750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010513716;101482962;5350 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010513655;101482983;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010512375;101483010;3950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010512894;101483012;4150 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010513464;101483029;3950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010514157;101483037;7250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010760110;101485861;8600 da;;0;0;0;STD;0;0;0;SHOES
8684010760158;101485861;8600 da;;0;0;0;STD;0;0;0;SHOES
8684010760165;101486743;8600 da;;0;0;0;STD;0;0;0;SHOES
8684010821743;101487824;5950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010821750;101487824;5950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010821774;101487824;5950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010821781;101487824;5950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010821767;101487824;5950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096210929;101488101;3950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096210936;101488101;3950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096210974;101488102;2550 da;;0;FLEXALL CFA;FOO;STD;0;COMFOR;MEN;SHOES
8684096210981;101488102;2550 da;;0;FLEXALL CFA;FOO;STD;0;COMFOR;MEN;SHOES
8684096211452;101488128;4250 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096211735;101488135;3950 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096211704;101488135;3950 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096212473;101488244;3750 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096212527;101488245;5750 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096212541;101488245;5750 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096212503;101488245;5750 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096212756;101488290;6250 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096212763;101488290;6250 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096212893;101488292;3750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096270992;101489903;7450 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096271005;101489903;7450 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096289352;101490958;6950 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096289574;101490962;6950 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096289581;101490962;6950 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096317086;101492607;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096317093;101492607;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096317109;101492607;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096317123;101492607;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096317116;101492607;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096325364;101494057;6450 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096328433;101494344;7950 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096328440;101494344;7950 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096328815;101494392;8250 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096328822;101494392;8250 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096328839;101494392;8250 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096328891;101494393;8250 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096216280;101495257;5950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096541931;101495781;3450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096220300;101496589;2550 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096238480;101509138;8950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096238510;101509138;8950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096238527;101509138;8950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096866355;101509189;8950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096233409;101509189;8950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684010998193;101510055;9750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010998209;101510055;9750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010998216;101510055;9750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010998223;101510055;9750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096832213;101510055;9750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096832220;101510055;9750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684010998186;101510055;9750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096211292;101511012;3950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096211315;101511012;3950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096211322;101511012;3950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096211339;101511012;3950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096224117;101511029;4750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096224100;101511029;4750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096224292;101511030;4950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096496262;101529613;5750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096496293;101529613;5750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096496309;101529613;5750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096496514;101529816;6250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096494329;101529824;8250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096525283;101530777;2100 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096892149;101531172;7250 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096892170;101531172;7250 da;;0;PROSHOT;FOO;STD;0;LEISUR;MEN;SHOES
8684096511927;101531665;5750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096522169;101531924;6750 da;;0;BUTIGO;FOO;STD;0;CASUAL;MEN;SHOES
8684096522176;101531924;6750 da;;0;BUTIGO;FOO;STD;0;CASUAL;MEN;SHOES
8684096497962;101544435;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096497979;101544435;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096497986;101544435;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096498006;101544435;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096497993;101544435;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096531611;101544445;2100 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096531635;101544445;2100 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096781610;101545711;7450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096781627;101545711;7450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096781634;101545711;7450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096781641;101545711;7450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096781658;101545711;7450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096725270;101546198;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096725287;101546198;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096725294;101546198;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096725317;101546198;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096725300;101546198;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096525740;101546235;3750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096850309;101546340;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096850330;101546340;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096845626;101546413;5750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096845657;101546413;5750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096845633;101546413;5750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096846555;101546437;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096846579;101546438;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096850538;101546585;2750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096848672;101546650;2450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096725164;101546676;9350 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684096725171;101546676;9350 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684096725416;101546682;3250 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684096730458;101547038;8250 da;;0;TRAVEL SOFT;FOO;STD;0;COMFOR;MEN;SHOES
8684096730489;101547038;8250 da;;0;TRAVEL SOFT;FOO;STD;0;COMFOR;MEN;SHOES
8684096730496;101547038;8250 da;;0;TRAVEL SOFT;FOO;STD;0;COMFOR;MEN;SHOES
8684096730564;101547040;8250 da;;0;TRAVEL SOFT;FOO;STD;0;COMFOR;MEN;SHOES
8684096728523;101547311;4950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096728530;101547311;4950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096736207;101547374;3750 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096856738;101547467;2450 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096856745;101547467;2450 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096856868;101547469;2450 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096854628;101547516;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096854635;101547516;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096854642;101547516;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096854659;101547516;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096854611;101547516;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096854666;101547517;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096854673;101547517;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096854680;101547517;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096854697;101547517;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096854703;101547517;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096853171;101547627;3450 da;;0;OXIDE;FOO;STD;0;CASUAL;MEN;SHOES
8684096853195;101547627;3450 da;;0;OXIDE;FOO;STD;0;CASUAL;MEN;SHOES
8684096854802;101547652;1600 da;;0;OXIDE;FOO;STD;0;CASUAL;MEN;SHOES
8684096854826;101547653;2950 da;;0;OXIDE;FOO;STD;0;CASUAL;MEN;SHOES
8684096858800;101547996;5250 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096889293;101568005;3950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096879232;101568008;3250 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096879256;101568008;3250 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096879249;101568008;3250 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096879287;101568009;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096879294;101568009;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096879300;101568009;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096879317;101568009;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096876897;101568244;4050 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096876934;101568245;5950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096877030;101568262;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096877085;101568263;6450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096878082;101568282;7250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096878198;101568284;7250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096876743;101568304;5950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096728639;101568317;4950 da;;0;TRAVEL SOFT;FOO;STD;0;COMFOR;MEN;SHOES
8684096879591;101568371;2450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096879577;101568371;2450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096772854;101568525;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096772847;101568525;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096772830;101568525;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096772861;101568525;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096809260;101568689;5250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096809284;101568689;5250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096813243;101568916;3750 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684096814554;101569010;3250 da;;0;MINNIES MOUSE;FOO;STD;0;CASUAL;MEN;SHOES
8684096814561;101569011;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096814578;101569011;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096814585;101569011;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096814592;101569011;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096814608;101569011;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096814615;101569023;9850 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096814622;101569023;9850 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096814639;101569023;9850 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096814653;101569023;9850 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096814646;101569023;9850 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096834873;101569521;3750 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096833937;101569584;3750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096833951;101569584;3750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096833968;101569584;3750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096836662;101569634;3450 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096784710;101569919;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096784727;101569919;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096784734;101569919;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096784741;101569919;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096784758;101569919;10950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096755116;101570038;5950 da;;0;KINETIX;FOO;STD;0;LEISUR;MEN;SHOES
8684096754959;101570096;4950 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684096759145;101570195;5450 da;;0;TOREX;FOO;STD;0;CASUAL;MEN;SHOES
8684096626522;101570431;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096626539;101570431;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096626546;101570431;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096626553;101570431;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096626560;101570431;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096626577;101570431;5750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096626584;101570438;5750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096626621;101570438;5750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096511958;101571201;5750 da;;0;TRAVEL SOFT;FOO;STD;0;COMFOR;MEN;SHOES
8684096555372;101571368;7750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096555402;101571368;7750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096555389;101571368;7750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096555358;101571368;7750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096555365;101571368;7750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096555518;101571369;8450 da;;0;TRAVEL SOFT;FOO;STD;0;COMFOR;MEN;SHOES
8684096841642;101571397;2250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096556829;101571412;4050 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096899476;101571687;2950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096899438;101571687;2950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096899308;101571702;2250 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684096899315;101571702;2250 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684096899278;101571702;2250 da;;0;I COOL;FOO;STD;0;LEISUR;MEN;SHOES
8684096902848;101571778;2100 da;;0;BUTIGO;FOO;STD;0;CASUAL;MEN;SHOES
8684096901698;101571806;3400 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096901711;101571806;3400 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096893047;101572019;2750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096893078;101572019;2750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096893054;101572019;2750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096893559;101572022;2950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096893528;101572022;2950 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096620940;101572062;2750 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096620971;101572063;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096621015;101572063;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096620988;101572063;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096620995;101572063;4250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096894709;101572101;2250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096894747;101572101;2250 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096896246;101572102;2100 da;;0;POLARIS;FOO;STD;0;COMFOR;MEN;SHOES
8684096895072;101572136;2450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096894808;101572137;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096895966;101572143;4750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096897960;101572145;4750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096898042;101572146;4750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096898059;101572146;4750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096896802;101572149;3100 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096895409;101572157;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096895478;101572158;3250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317029286;101610705;7450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684096823495;101610705;7450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317029293;101610706;7450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317429406;101610966;6450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317421059;101610979;5250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317421066;101610979;5250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317421035;101610979;5250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317427235;101610981;3100 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317425132;101611001;4250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317426474;101611015;4200 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317421356;101611049;5250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317421363;101611049;5250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317421370;101611049;5250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317421349;101611049;5250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317431140;101611273;3450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317431133;101611273;3450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317431126;101611273;3450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317431102;101611273;3450 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317300361;101612051;4250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317300293;101612054;2950 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317116276;101612180;6750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317116283;101612180;6750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317116290;101612180;6750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317116306;101612180;6750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317116320;101612180;6750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317116313;101612180;6750 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317117952;101612206;6250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317117969;101612206;6250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317118003;101612206;6250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317117976;101612206;6250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317117983;101612206;6250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317117990;101612206;6250 da;;0;0;FOO;STD;0;0;MEN;SHOES
8684317116672;101612219;5450 da;;0;0;FOO;STD;0;0;MEN;SHOES
